Graph;Is Planar?
grafo4760.55.gml;false
grafo4761.64.gml;false
grafo4762.54.gml;false
grafo4763.68.gml;false
grafo4764.83.gml;false
grafo4765.80.gml;false
grafo4766.51.gml;false
grafo4767.78.gml;false
grafo4768.51.gml;true
grafo4769.53.gml;false
grafo477.13.gml;true
grafo4770.60.gml;false
grafo4771.73.gml;false
grafo4772.58.gml;false
grafo4773.57.gml;false
grafo4774.65.gml;false
grafo4775.62.gml;false
grafo4776.65.gml;false
grafo4777.61.gml;false
grafo4778.77.gml;false
grafo4779.58.gml;false
grafo478.33.gml;true
grafo4780.56.gml;false
grafo4781.57.gml;false
grafo4782.66.gml;false
grafo4783.80.gml;false
grafo4785.79.gml;false
grafo4786.62.gml;false
grafo4787.58.gml;false
grafo4788.60.gml;false
grafo4789.71.gml;false
grafo479.17.gml;true
grafo4790.62.gml;false
grafo4791.78.gml;false
grafo4792.58.gml;true
grafo4793.63.gml;false
grafo4794.71.gml;false
grafo4795.60.gml;false
grafo4796.58.gml;false
grafo4797.75.gml;false
grafo4798.58.gml;false
grafo4799.58.gml;false
grafo480.15.gml;true
grafo4800.73.gml;false
grafo4801.69.gml;false
grafo4802.75.gml;false
grafo4803.53.gml;false
grafo4804.65.gml;false
grafo4805.70.gml;false
grafo4806.49.gml;false
grafo4807.72.gml;false
grafo4808.59.gml;false
grafo4809.59.gml;false
grafo481.80.gml;false
grafo4810.72.gml;false
grafo4811.62.gml;false
grafo4812.57.gml;false
grafo4813.60.gml;false
grafo4814.68.gml;false
grafo4815.57.gml;false
grafo4816.57.gml;false
grafo4817.55.gml;false
grafo4818.65.gml;false
grafo4819.72.gml;false
grafo482.13.gml;true
grafo4820.66.gml;false
grafo4821.55.gml;false
grafo4822.72.gml;false
grafo4823.62.gml;true
grafo4824.53.gml;false
grafo4825.83.gml;false
grafo4826.79.gml;false
grafo4827.55.gml;false
grafo4828.65.gml;false
grafo4829.56.gml;false
grafo483.15.gml;true
grafo4830.72.gml;false
grafo4831.56.gml;false
grafo4832.59.gml;false
grafo4833.83.gml;false
grafo4834.74.gml;false
grafo4835.59.gml;false
grafo4836.56.gml;false
grafo4837.77.gml;false
grafo4838.58.gml;false
grafo4839.63.gml;false
grafo484.30.gml;true
grafo4840.59.gml;false
grafo4841.67.gml;false
grafo4842.58.gml;false
grafo4843.53.gml;false
grafo4844.58.gml;false
grafo4845.79.gml;false
grafo4846.62.gml;false
grafo4847.56.gml;false
grafo4848.65.gml;false
grafo4849.54.gml;false
grafo485.16.gml;true
grafo4850.55.gml;false
grafo4851.58.gml;false
grafo4852.58.gml;false
grafo4853.49.gml;false
grafo4854.57.gml;false
grafo4855.77.gml;false
grafo4856.60.gml;false
grafo4857.62.gml;false
grafo4858.74.gml;false
grafo4859.59.gml;false
grafo486.13.gml;true
grafo4860.54.gml;false
grafo4861.55.gml;false
grafo4862.51.gml;false
grafo4863.61.gml;false
grafo4864.58.gml;false
grafo4865.80.gml;false
grafo4866.78.gml;false
grafo4867.57.gml;false
grafo4868.78.gml;false
grafo4869.50.gml;false
grafo487.14.gml;true
grafo4870.75.gml;false
grafo4871.53.gml;false
grafo4872.60.gml;false
grafo4873.56.gml;false
grafo4874.52.gml;false
grafo4875.78.gml;false
grafo4876.60.gml;false
grafo4877.62.gml;false
grafo4878.61.gml;false
grafo4879.73.gml;false
grafo488.25.gml;true
grafo4880.56.gml;false
grafo4881.66.gml;false
grafo4882.53.gml;false
grafo4883.62.gml;false
grafo4884.63.gml;false
grafo4885.71.gml;false
grafo4886.60.gml;false
grafo4887.78.gml;false
grafo4888.62.gml;false
grafo4889.58.gml;false
grafo489.14.gml;true
grafo4890.80.gml;false
grafo4891.63.gml;false
grafo4892.61.gml;false
grafo4893.51.gml;true
grafo4894.55.gml;false
grafo4895.53.gml;false
grafo4896.68.gml;false
grafo4898.64.gml;false
grafo4899.58.gml;false
grafo490.40.gml;true
grafo4900.59.gml;false
grafo4901.58.gml;false
grafo4902.83.gml;false
grafo4903.75.gml;false
grafo4904.65.gml;false
grafo4905.56.gml;false
grafo4906.61.gml;false
grafo4907.63.gml;false
grafo4908.80.gml;false
grafo4909.61.gml;false
grafo491.12.gml;true
grafo4910.60.gml;false
grafo4911.57.gml;false
grafo4912.65.gml;false
grafo4913.79.gml;false
grafo4914.54.gml;false
grafo4915.55.gml;false
grafo4916.78.gml;false
grafo4917.76.gml;false
grafo4918.55.gml;false
grafo4919.57.gml;false
grafo492.18.gml;true
grafo4920.63.gml;false
grafo4921.83.gml;false
grafo4922.61.gml;false
grafo4923.63.gml;false
grafo4924.62.gml;false
grafo4925.71.gml;false
grafo4926.78.gml;false
grafo4927.78.gml;false
grafo4928.54.gml;false
grafo4929.81.gml;false
grafo493.12.gml;true
grafo4930.64.gml;false
grafo4931.53.gml;false
grafo4932.58.gml;false
grafo4933.58.gml;true
grafo4934.59.gml;false
grafo4935.63.gml;false
grafo4936.83.gml;false
grafo4937.56.gml;false
grafo4938.71.gml;false
grafo4939.59.gml;false
grafo494.13.gml;true
grafo4940.56.gml;false
grafo4941.74.gml;false
grafo4942.54.gml;false
grafo4943.61.gml;true
grafo4944.58.gml;false
grafo4945.50.gml;false
grafo4946.85.gml;false
grafo4947.53.gml;false
grafo4948.78.gml;false
grafo4949.56.gml;true
grafo495.20.gml;true
grafo4950.50.gml;false
grafo4951.60.gml;false
grafo4952.62.gml;false
grafo4953.81.gml;false
grafo4954.81.gml;false
grafo4955.59.gml;false
grafo4956.51.gml;true
grafo4957.87.gml;false
grafo4958.66.gml;false
grafo4959.59.gml;false
grafo496.15.gml;true
grafo4960.58.gml;false
grafo4961.79.gml;false
grafo4962.76.gml;false
grafo4963.64.gml;false
grafo4964.49.gml;false
grafo4965.52.gml;false
grafo4966.53.gml;false
grafo4967.55.gml;false
grafo4968.77.gml;false
grafo4969.54.gml;false
grafo497.15.gml;true
grafo4970.57.gml;false
grafo4971.81.gml;false
grafo4972.58.gml;false
grafo4973.66.gml;false
grafo4974.58.gml;false
grafo4975.74.gml;false
grafo4976.81.gml;false
grafo4977.65.gml;false
grafo4978.79.gml;false
grafo4979.68.gml;false
grafo498.12.gml;true
grafo4980.59.gml;false
grafo4981.65.gml;false
grafo4982.63.gml;false
grafo4983.77.gml;false
grafo4984.74.gml;false
grafo4985.58.gml;false
grafo4986.83.gml;false
grafo4987.64.gml;false
grafo4988.62.gml;false
grafo4989.75.gml;false
grafo499.37.gml;false
grafo4990.61.gml;false
grafo4991.67.gml;false
grafo4992.75.gml;false
grafo4993.65.gml;false
grafo4994.65.gml;false
grafo4995.59.gml;false
grafo4996.53.gml;false
grafo4997.81.gml;false
grafo4998.61.gml;false
grafo4999.55.gml;false
grafo500.15.gml;true
grafo5000.80.gml;false
grafo5001.74.gml;false
grafo5002.54.gml;false
grafo5003.58.gml;false
grafo5004.67.gml;false
grafo5005.82.gml;false
grafo5006.58.gml;false
grafo5007.64.gml;false
grafo5008.58.gml;false
grafo501.13.gml;true
grafo5010.56.gml;false
grafo5011.62.gml;false
grafo5012.53.gml;false
grafo5013.82.gml;false
grafo5014.61.gml;false
grafo5015.80.gml;false
grafo5016.61.gml;false
grafo5017.63.gml;false
grafo5018.81.gml;false
grafo5019.63.gml;false
grafo502.20.gml;true
grafo5020.62.gml;false
grafo5021.66.gml;false
grafo5022.67.gml;false
grafo5023.55.gml;false
grafo5024.84.gml;false
grafo5025.79.gml;false
grafo5026.52.gml;false
grafo5027.60.gml;false
grafo5028.83.gml;false
grafo5029.80.gml;false
grafo503.11.gml;true
grafo5030.67.gml;false
grafo5031.64.gml;false
grafo5032.57.gml;false
grafo5033.66.gml;false
grafo5034.78.gml;false
grafo5035.56.gml;false
grafo5036.62.gml;false
grafo5037.75.gml;false
grafo5038.55.gml;false
grafo5039.71.gml;false
grafo504.25.gml;true
grafo5040.53.gml;false
grafo5041.57.gml;true
grafo5042.56.gml;false
grafo5043.64.gml;false
grafo5044.59.gml;false
grafo5045.55.gml;false
grafo5046.80.gml;false
grafo5047.60.gml;false
grafo5048.61.gml;false
grafo5049.63.gml;false
grafo505.13.gml;true
grafo5050.55.gml;false
grafo5051.80.gml;false
grafo5052.53.gml;false
grafo5053.60.gml;false
grafo5054.69.gml;false
grafo5055.56.gml;false
grafo5056.58.gml;false
grafo5057.53.gml;false
grafo5058.62.gml;false
grafo5059.69.gml;false
grafo506.43.gml;false
grafo5060.75.gml;false
grafo5061.58.gml;false
grafo5062.64.gml;false
grafo5063.78.gml;false
grafo5064.58.gml;true
grafo5065.60.gml;false
grafo5066.51.gml;false
grafo5067.64.gml;false
grafo5068.63.gml;false
grafo5069.64.gml;false
grafo507.24.gml;true
grafo5070.52.gml;false
grafo5071.56.gml;false
grafo5072.64.gml;false
grafo5073.78.gml;false
grafo5074.73.gml;false
grafo5075.58.gml;false
grafo5076.78.gml;false
grafo5077.56.gml;false
grafo5078.49.gml;false
grafo5079.64.gml;false
grafo508.20.gml;true
grafo5080.79.gml;false
grafo5081.55.gml;false
grafo5082.60.gml;false
grafo5083.59.gml;false
grafo5084.62.gml;false
grafo5085.81.gml;false
grafo5086.83.gml;false
grafo5087.77.gml;false
grafo5088.54.gml;false
grafo5089.56.gml;false
grafo509.21.gml;false
grafo5090.76.gml;false
grafo5091.53.gml;false
grafo5092.52.gml;false
grafo5093.80.gml;false
grafo5094.70.gml;false
grafo5095.62.gml;false
grafo5096.60.gml;false
grafo5097.71.gml;false
grafo5098.58.gml;false
grafo5099.78.gml;false
grafo510.13.gml;true
grafo5100.67.gml;false
grafo5101.78.gml;false
grafo5102.51.gml;false
grafo5103.53.gml;false
grafo5104.57.gml;false
grafo5105.52.gml;false
grafo5106.73.gml;false
grafo5107.67.gml;false
grafo5108.72.gml;false
grafo5109.83.gml;false
grafo511.13.gml;true
grafo5110.58.gml;false
grafo5111.69.gml;false
grafo5112.61.gml;false
grafo5113.63.gml;false
grafo5114.53.gml;false
grafo5115.65.gml;false
grafo5116.74.gml;false
grafo5117.56.gml;false
grafo5118.62.gml;false
grafo5119.76.gml;false
grafo512.16.gml;true
grafo5120.60.gml;false
grafo5121.74.gml;false
grafo5122.39.gml;false
grafo5123.68.gml;false
grafo5124.36.gml;false
grafo5125.35.gml;true
grafo5126.43.gml;false
grafo5127.33.gml;true
grafo5128.37.gml;false
grafo5129.53.gml;false
grafo513.10.gml;true
grafo5130.44.gml;false
grafo5131.48.gml;true
grafo5132.80.gml;false
grafo5133.33.gml;false
grafo5134.62.gml;false
grafo5135.39.gml;false
grafo5136.58.gml;false
grafo5137.59.gml;false
grafo5138.45.gml;false
grafo5139.56.gml;false
grafo514.13.gml;true
grafo5140.62.gml;false
grafo5141.42.gml;true
grafo5142.36.gml;false
grafo5143.34.gml;true
grafo5144.71.gml;false
grafo5145.40.gml;false
grafo5146.41.gml;false
grafo5147.67.gml;false
grafo5148.34.gml;true
grafo5149.41.gml;false
grafo515.11.gml;true
grafo5150.52.gml;false
grafo5151.38.gml;false
grafo5152.39.gml;true
grafo5153.33.gml;true
grafo5154.39.gml;false
grafo5155.36.gml;false
grafo5156.56.gml;false
grafo5157.39.gml;false
grafo5158.43.gml;false
grafo5159.59.gml;false
grafo516.15.gml;true
grafo5160.42.gml;false
grafo5161.45.gml;false
grafo5162.43.gml;false
grafo5163.62.gml;false
grafo5164.47.gml;false
grafo5165.42.gml;false
grafo5166.42.gml;false
grafo5167.40.gml;false
grafo5168.45.gml;false
grafo5169.75.gml;false
grafo517.17.gml;true
grafo5170.59.gml;false
grafo5171.77.gml;false
grafo5172.62.gml;false
grafo5173.58.gml;false
grafo5174.44.gml;false
grafo5175.36.gml;false
grafo5176.74.gml;false
grafo5177.33.gml;false
grafo5178.42.gml;false
grafo5179.71.gml;false
grafo518.15.gml;true
grafo5180.77.gml;false
grafo5181.39.gml;true
grafo5182.33.gml;true
grafo5183.42.gml;false
grafo5184.36.gml;false
grafo5185.41.gml;true
grafo5186.55.gml;false
grafo5187.43.gml;false
grafo5188.70.gml;false
grafo5189.72.gml;false
grafo519.12.gml;true
grafo5190.36.gml;true
grafo5191.41.gml;false
grafo5192.34.gml;true
grafo5193.37.gml;false
grafo5194.48.gml;false
grafo5195.60.gml;false
grafo5196.73.gml;false
grafo5197.34.gml;true
grafo5198.45.gml;false
grafo5199.42.gml;false
grafo520.14.gml;true
grafo5200.35.gml;false
grafo5201.53.gml;true
grafo5202.35.gml;true
grafo5203.33.gml;false
grafo5204.36.gml;false
grafo5205.35.gml;false
grafo5206.33.gml;false
grafo5207.43.gml;false
grafo5208.39.gml;true
grafo5209.60.gml;false
grafo521.20.gml;true
grafo5210.74.gml;false
grafo5211.40.gml;false
grafo5212.63.gml;false
grafo5213.31.gml;true
grafo5214.59.gml;false
grafo5215.39.gml;true
grafo5216.43.gml;false
grafo5217.78.gml;false
grafo5218.36.gml;true
grafo5219.38.gml;true
grafo522.24.gml;true
grafo5220.49.gml;false
grafo5221.44.gml;false
grafo5222.38.gml;true
grafo5223.60.gml;false
grafo5224.42.gml;false
grafo5225.41.gml;false
grafo5226.36.gml;false
grafo5227.38.gml;false
grafo5228.43.gml;false
grafo5229.37.gml;false
grafo523.20.gml;true
grafo5230.69.gml;false
grafo5231.40.gml;false
grafo5232.46.gml;false
grafo5233.37.gml;false
grafo5234.41.gml;false
grafo5235.32.gml;false
grafo5236.38.gml;true
grafo5237.72.gml;false
grafo5238.32.gml;true
grafo5239.59.gml;false
grafo524.14.gml;true
grafo5240.43.gml;false
grafo5241.42.gml;false
grafo5242.39.gml;false
grafo5243.44.gml;false
grafo5244.32.gml;true
grafo5245.43.gml;false
grafo5246.83.gml;false
grafo5247.33.gml;true
grafo5248.36.gml;true
grafo5249.56.gml;false
grafo525.16.gml;false
grafo5250.42.gml;false
grafo5251.58.gml;false
grafo5252.38.gml;false
grafo5253.41.gml;true
grafo5254.45.gml;false
grafo5255.47.gml;false
grafo5256.38.gml;false
grafo5257.38.gml;false
grafo5258.36.gml;false
grafo5259.40.gml;false
grafo526.12.gml;true
grafo5260.35.gml;false
grafo5261.72.gml;false
grafo5262.37.gml;false
grafo5263.75.gml;false
grafo5264.36.gml;true
grafo5265.40.gml;false
grafo5266.81.gml;false
grafo5267.43.gml;false
grafo5268.43.gml;false
grafo5269.42.gml;false
grafo527.17.gml;true
grafo5270.35.gml;true
grafo5271.39.gml;true
grafo5272.54.gml;false
grafo5273.41.gml;false
grafo5274.35.gml;true
grafo5275.37.gml;false
grafo5276.34.gml;false
grafo5277.44.gml;false
grafo5278.39.gml;false
grafo5279.78.gml;false
grafo528.18.gml;true
grafo5280.75.gml;false
grafo5281.61.gml;false
grafo5282.58.gml;false
grafo5283.38.gml;false
grafo5284.39.gml;false
grafo5285.76.gml;false
grafo5286.37.gml;false
grafo5287.61.gml;false
grafo5288.36.gml;true
grafo5289.37.gml;true
grafo529.16.gml;true
grafo5290.38.gml;false
grafo5291.37.gml;true
grafo5292.37.gml;true
grafo5293.76.gml;false
grafo5294.58.gml;false
grafo5295.36.gml;true
grafo5296.44.gml;false
grafo5297.44.gml;false
grafo5298.43.gml;false
grafo5299.35.gml;true
grafo530.13.gml;true
grafo5300.59.gml;false
grafo5301.37.gml;false
grafo5302.49.gml;false
grafo5303.34.gml;true
grafo5304.33.gml;false
grafo5305.63.gml;false
grafo5306.43.gml;false
grafo5307.39.gml;false
grafo5308.39.gml;false
grafo5309.39.gml;true
grafo531.17.gml;true
grafo5310.69.gml;false
grafo5311.54.gml;false
grafo5312.39.gml;false
grafo5313.58.gml;false
grafo5314.38.gml;true
grafo5315.37.gml;false
grafo5316.36.gml;true
grafo5317.57.gml;false
grafo5318.43.gml;false
grafo5319.36.gml;true
grafo532.11.gml;true
grafo5320.45.gml;false
grafo5321.34.gml;false
grafo5322.67.gml;false
grafo5323.44.gml;false
grafo5324.62.gml;false
grafo5325.44.gml;false
grafo5326.44.gml;false
grafo5327.40.gml;false
grafo5328.41.gml;false
grafo5329.57.gml;false
grafo533.11.gml;true
grafo5330.48.gml;false
grafo5331.46.gml;false
grafo5332.61.gml;false
grafo5333.43.gml;false
grafo5334.41.gml;false
grafo5335.32.gml;false
grafo5336.36.gml;false
grafo5337.43.gml;false
grafo5338.46.gml;false
grafo5339.43.gml;false
grafo534.15.gml;true
grafo5340.34.gml;false
grafo5341.56.gml;false
grafo5342.44.gml;false
grafo5343.38.gml;true
grafo5344.41.gml;false
grafo5345.42.gml;false
grafo5346.40.gml;false
grafo5347.80.gml;false
grafo5348.46.gml;false
grafo5349.39.gml;false
grafo535.20.gml;true
grafo5350.58.gml;false
grafo5351.35.gml;false
grafo5352.44.gml;false
grafo5353.39.gml;true
grafo5354.42.gml;false
grafo5355.35.gml;true
grafo5356.39.gml;true
grafo5357.48.gml;false
grafo5358.47.gml;false
grafo5359.41.gml;false
grafo536.14.gml;true
grafo5360.36.gml;false
grafo5361.76.gml;false
grafo5362.37.gml;false
grafo5363.75.gml;false
grafo5364.47.gml;false
grafo5365.37.gml;true
grafo5366.51.gml;false
grafo5367.38.gml;false
grafo5368.35.gml;false
grafo5369.36.gml;false
grafo537.26.gml;true
grafo5370.80.gml;false
grafo5371.43.gml;false
grafo5372.36.gml;false
grafo5373.40.gml;false
grafo5374.35.gml;false
grafo5375.71.gml;false
grafo5376.48.gml;false
grafo5377.74.gml;false
grafo5378.38.gml;true
grafo5379.39.gml;true
grafo538.18.gml;true
grafo5380.36.gml;false
grafo5381.36.gml;false
grafo5382.45.gml;false
grafo5383.78.gml;false
grafo5384.58.gml;false
grafo5385.36.gml;false
grafo5386.66.gml;false
grafo5387.34.gml;true
grafo5388.36.gml;false
grafo5389.58.gml;false
grafo539.22.gml;false
grafo5390.37.gml;false
grafo5391.74.gml;false
grafo5392.37.gml;false
grafo5393.73.gml;false
grafo5394.40.gml;false
grafo5395.33.gml;false
grafo5396.59.gml;false
grafo5397.41.gml;true
grafo5398.82.gml;false
grafo5399.35.gml;true
grafo540.16.gml;true
grafo5400.74.gml;false
grafo5401.74.gml;false
grafo5402.43.gml;false
grafo5403.58.gml;false
grafo5404.44.gml;false
grafo5405.45.gml;false
grafo5406.62.gml;false
grafo5407.39.gml;false
grafo5408.37.gml;false
grafo5409.36.gml;false
grafo541.10.gml;true
grafo5410.36.gml;false
grafo5411.77.gml;false
grafo5412.78.gml;false
grafo5413.77.gml;false
grafo5414.41.gml;true
grafo5415.62.gml;false
grafo5416.33.gml;false
grafo5417.44.gml;false
grafo5418.61.gml;false
grafo5419.35.gml;true
grafo542.12.gml;true
grafo5420.41.gml;true
grafo5421.34.gml;false
grafo5422.44.gml;false
grafo5423.76.gml;false
grafo5424.34.gml;true
grafo5425.56.gml;false
grafo5426.40.gml;false
grafo5427.38.gml;true
grafo5428.44.gml;false
grafo5429.36.gml;false
grafo543.12.gml;true
grafo5430.41.gml;false
grafo5431.68.gml;false
grafo5432.47.gml;false
grafo5433.34.gml;false
grafo5434.75.gml;false
grafo5435.60.gml;false
grafo5436.42.gml;false
grafo5437.50.gml;false
grafo5438.47.gml;false
grafo5439.78.gml;false
grafo544.25.gml;true
grafo5440.44.gml;false
grafo5441.43.gml;false
grafo5442.38.gml;true
grafo5443.43.gml;false
grafo5444.55.gml;false
grafo5445.39.gml;false
grafo5446.40.gml;false
grafo5447.46.gml;false
grafo5448.35.gml;true
grafo5449.82.gml;false
grafo545.23.gml;false
grafo5450.36.gml;true
grafo5451.41.gml;false
grafo5452.34.gml;true
grafo5453.40.gml;false
grafo5454.38.gml;true
grafo5455.55.gml;false
grafo5456.42.gml;false
grafo5457.36.gml;false
grafo5458.41.gml;false
grafo5459.39.gml;true
grafo546.12.gml;true
grafo5460.80.gml;false
grafo5461.38.gml;true
grafo5462.55.gml;false
grafo5463.42.gml;false
grafo5464.46.gml;false
grafo5465.40.gml;false
grafo5466.42.gml;false
grafo5467.43.gml;false
grafo5468.42.gml;false
grafo5469.81.gml;false
grafo547.16.gml;true
grafo5470.34.gml;true
grafo5471.39.gml;false
grafo5472.43.gml;false
grafo5473.46.gml;false
grafo5474.48.gml;false
grafo5475.40.gml;true
grafo5476.43.gml;false
grafo5477.42.gml;false
grafo5478.32.gml;false
grafo5479.41.gml;true
grafo548.13.gml;true
grafo5480.46.gml;false
grafo5481.62.gml;false
grafo5482.36.gml;false
grafo5483.60.gml;false
grafo5484.31.gml;true
grafo5485.34.gml;false
grafo5486.43.gml;false
grafo5487.36.gml;true
grafo5488.58.gml;false
grafo5489.78.gml;false
grafo549.15.gml;true
grafo5490.53.gml;false
grafo5491.74.gml;false
grafo5492.47.gml;false
grafo5493.35.gml;false
grafo5494.54.gml;false
grafo5495.34.gml;true
grafo5496.44.gml;false
grafo5497.77.gml;false
grafo5498.34.gml;true
grafo5499.38.gml;false
grafo550.15.gml;true
grafo5500.37.gml;false
grafo5501.48.gml;false
grafo5502.37.gml;false
grafo5503.78.gml;false
grafo5504.40.gml;false
grafo5505.35.gml;false
grafo5506.43.gml;false
grafo5507.46.gml;false
grafo5508.33.gml;false
grafo5509.46.gml;false
grafo551.23.gml;true
grafo5510.34.gml;false
grafo5511.43.gml;false
grafo5512.35.gml;true
grafo5513.71.gml;false
grafo5514.39.gml;false
grafo5515.43.gml;false
grafo5516.64.gml;false
grafo5517.37.gml;true
grafo5518.56.gml;false
grafo5519.43.gml;false
grafo552.27.gml;true
grafo5520.35.gml;true
grafo5521.36.gml;false
grafo5522.35.gml;true
grafo5523.34.gml;true
grafo5524.36.gml;true
grafo5525.40.gml;false
grafo5526.46.gml;false
grafo5527.34.gml;false
grafo5528.36.gml;false
grafo5529.36.gml;false
grafo553.16.gml;true
grafo5530.77.gml;false
grafo5531.37.gml;true
grafo5532.81.gml;false
grafo5533.47.gml;false
grafo5534.41.gml;true
grafo5535.44.gml;true
grafo5536.38.gml;false
grafo5537.43.gml;false
grafo5538.58.gml;false
grafo5539.36.gml;true
grafo554.10.gml;true
grafo5540.75.gml;false
grafo5541.69.gml;false
grafo5542.60.gml;false
grafo5543.32.gml;true
grafo5544.67.gml;false
grafo5545.40.gml;false
grafo5546.36.gml;false
grafo5547.33.gml;true
grafo5548.42.gml;false
grafo5549.41.gml;false
grafo555.12.gml;true
grafo5550.42.gml;false
grafo5551.37.gml;true
grafo5552.47.gml;false
grafo5553.37.gml;false
grafo5554.44.gml;false
grafo5555.39.gml;false
grafo5556.34.gml;false
grafo5557.42.gml;true
grafo5558.80.gml;false
grafo5559.61.gml;false
grafo556.15.gml;true
grafo5560.45.gml;false
grafo5561.36.gml;true
grafo5562.38.gml;true
grafo5563.42.gml;false
grafo5564.68.gml;false
grafo5565.41.gml;false
grafo5566.43.gml;false
grafo5567.39.gml;false
grafo5568.40.gml;false
grafo5569.37.gml;true
grafo557.11.gml;true
grafo5570.37.gml;true
grafo5571.39.gml;false
grafo5572.82.gml;false
grafo5573.34.gml;true
grafo5574.35.gml;true
grafo5575.39.gml;false
grafo5576.59.gml;false
grafo5577.80.gml;false
grafo5578.36.gml;true
grafo5579.39.gml;false
grafo558.15.gml;true
grafo5580.47.gml;false
grafo5581.45.gml;false
grafo5582.38.gml;false
grafo5583.33.gml;false
grafo5584.48.gml;false
grafo5585.34.gml;false
grafo5586.60.gml;false
grafo5587.48.gml;false
grafo5588.75.gml;false
grafo5589.44.gml;false
grafo559.13.gml;true
grafo5590.44.gml;true
grafo5591.38.gml;true
grafo5592.48.gml;false
grafo5593.34.gml;true
grafo5594.75.gml;false
grafo5595.42.gml;false
grafo5596.37.gml;false
grafo5597.36.gml;false
grafo5598.37.gml;false
grafo5599.65.gml;false
grafo560.18.gml;true
grafo5600.59.gml;false
grafo5601.35.gml;true
grafo5602.45.gml;false
grafo5603.38.gml;false
grafo5604.39.gml;false
grafo5605.51.gml;false
grafo5606.77.gml;false
grafo5607.38.gml;false
grafo5608.74.gml;false
grafo5609.35.gml;true
grafo561.20.gml;true
grafo5610.62.gml;false
grafo5611.76.gml;false
grafo5612.36.gml;true
grafo5613.35.gml;false
grafo5614.42.gml;false
grafo5615.38.gml;false
grafo5616.43.gml;true
grafo5617.45.gml;false
grafo5618.34.gml;true
grafo5619.39.gml;false
grafo562.14.gml;true
grafo5620.42.gml;false
grafo5621.43.gml;false
grafo5622.37.gml;false
grafo5623.45.gml;true
grafo5624.37.gml;true
grafo5625.34.gml;false
grafo5626.57.gml;false
grafo5627.34.gml;false
grafo5628.34.gml;false
grafo5629.39.gml;true
grafo563.19.gml;false
grafo5630.43.gml;false
grafo5631.67.gml;false
grafo5632.36.gml;false
grafo5633.45.gml;false
grafo5634.43.gml;false
grafo5635.47.gml;false
grafo5636.44.gml;true
grafo5637.41.gml;false
grafo5638.36.gml;true
grafo5639.77.gml;false
grafo564.12.gml;true
grafo5640.50.gml;true
grafo5641.37.gml;true
grafo5642.46.gml;false
grafo5643.40.gml;true
grafo5644.42.gml;true
grafo5645.41.gml;false
grafo5646.33.gml;true
grafo5647.78.gml;false
grafo5648.77.gml;false
grafo5649.40.gml;true
grafo565.17.gml;true
grafo5650.78.gml;false
grafo5651.41.gml;false
grafo5652.40.gml;false
grafo5653.43.gml;true
grafo5654.49.gml;false
grafo5655.35.gml;false
grafo5656.45.gml;false
grafo5657.33.gml;false
grafo5658.65.gml;false
grafo5659.46.gml;false
grafo566.18.gml;true
grafo5660.43.gml;false
grafo5661.48.gml;false
grafo5662.37.gml;true
grafo5663.34.gml;true
grafo5664.72.gml;false
grafo5665.67.gml;false
grafo5666.43.gml;false
grafo5667.36.gml;true
grafo5668.37.gml;true
grafo5669.43.gml;false
grafo567.14.gml;true
grafo5670.37.gml;true
grafo5671.55.gml;false
grafo5672.48.gml;false
grafo5673.73.gml;false
grafo5674.38.gml;false
grafo5675.40.gml;true
grafo5676.39.gml;false
grafo5677.42.gml;false
grafo5678.77.gml;false
grafo5679.60.gml;false
grafo568.20.gml;true
grafo5680.37.gml;false
grafo5681.79.gml;false
grafo5682.38.gml;true
grafo5683.39.gml;false
grafo5684.78.gml;false
grafo5685.62.gml;false
grafo5686.37.gml;false
grafo5687.43.gml;false
grafo5688.34.gml;false
grafo5689.61.gml;false
grafo569.28.gml;true
grafo5690.74.gml;false
grafo5691.46.gml;false
grafo5692.35.gml;false
grafo5693.34.gml;false
grafo5694.45.gml;false
grafo5695.34.gml;false
grafo5696.42.gml;false
grafo5697.40.gml;false
grafo5698.37.gml;false
grafo5699.85.gml;false
grafo570.16.gml;true
grafo5700.36.gml;false
grafo5701.45.gml;false
grafo5702.33.gml;false
grafo5703.38.gml;true
grafo5704.78.gml;false
grafo5705.46.gml;false
grafo5706.62.gml;false
grafo5707.47.gml;false
grafo5708.48.gml;false
grafo5709.59.gml;false
grafo571.12.gml;true
grafo5710.47.gml;false
grafo5711.38.gml;true
grafo5712.36.gml;true
grafo5713.46.gml;false
grafo5714.40.gml;false
grafo5715.47.gml;false
grafo5716.40.gml;false
grafo5717.41.gml;false
grafo5718.46.gml;true
grafo5719.40.gml;false
grafo572.17.gml;true
grafo5720.47.gml;false
grafo5721.49.gml;false
grafo5722.44.gml;false
grafo5723.43.gml;false
grafo5724.34.gml;true
grafo5725.76.gml;false
grafo5726.45.gml;false
grafo5727.43.gml;false
grafo5728.60.gml;false
grafo5729.53.gml;false
grafo573.13.gml;true
grafo5730.33.gml;false
grafo5731.45.gml;false
grafo5732.45.gml;false
grafo5733.39.gml;false
grafo5734.36.gml;false
grafo5735.77.gml;false
grafo5736.37.gml;false
grafo5737.34.gml;true
grafo5738.35.gml;false
grafo5739.81.gml;false
grafo574.12.gml;false
grafo5740.61.gml;false
grafo5741.42.gml;false
grafo5742.39.gml;false
grafo5743.61.gml;false
grafo5744.34.gml;false
grafo5745.50.gml;false
grafo5746.45.gml;true
grafo5747.40.gml;false
